CustomerID,TotalOrders,TotalRevenue,LastPurchaseDate,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
12712,21,6723.03,2011-11-11 08:19:00,28,4,5,5,455,Champions
12713,1,848.55,2011-12-09 12:16:00,0,5,1,3,513,Potential Loyalists
12714,12,14093.71,2011-11-30 15:43:00,8,5,5,5,555,Champions
12715,1,343.36,2011-08-25 15:22:00,105,3,1,2,312,Others
12716,2,1053.49,2011-12-06 08:55:00,3,5,2,3,523,Potential Loyalists
12717,3,1308.91,2011-07-11 14:47:00,150,3,3,4,334,Loyal Customers
12718,1,238.25,2011-09-29 16:38:00,70,3,1,1,311,Others
12719,2,644.95,2011-12-04 13:45:00,4,5,2,3,523,Potential Loyalists
12720,30,7787.28,2011-12-07 08:03:00,2,5,5,5,555,Champions
12721,8,4013.08,2011-11-08 12:13:00,31,4,4,5,445,Champions
12722,4,997.63,2011-09-15 14:50:00,84,3,3,3,333,Loyal Customers
12723,5,725.07,2011-12-06 10:19:00,3,5,4,3,543,Loyal Customers
12724,7,2317.52,2011-12-04 16:02:00,4,5,4,4,544,Champions
12725,4,2266.76,2010-12-03 15:45:00,370,2,3,4,234,At Risk
12726,11,4014.6,2011-11-11 13:35:00,27,4,5,5,455,Champions
12727,10,5679.53,2011-11-29 11:46:00,10,5,5,5,555,Champions
12728,5,1070.17,2011-09-29 15:31:00,70,3,4,3,343,Loyal Customers
12729,1,453.01,2011-08-18 11:40:00,113,3,1,2,312,Others
12730,1,829.25,2010-07-06 12:19:00,521,1,1,3,113,Others
12731,17,25775.71,2011-11-16 11:59:00,23,4,5,5,455,Champions
12732,1,236.26000000000002,2011-06-13 11:33:00,179,3,1,1,311,Others
12733,4,2424.87,2011-04-19 16:19:00,233,2,3,4,234,At Risk
12734,3,639.65,2010-12-22 12:47:00,352,2,3,3,233,Others
12735,2,779.5699999999999,2011-01-28 13:37:00,314,2,2,3,223,Others
12736,1,234.0,2011-01-11 07:57:00,332,2,1,1,211,Others
12737,2,3710.5,2010-07-29 12:29:00,498,1,2,5,125,At Risk
12738,1,155.35,2010-12-02 18:27:00,371,2,1,1,211,Others
12739,4,2726.73,2011-09-22 13:00:00,77,3,3,4,334,Loyal Customers
12740,1,427.6,2011-10-07 10:44:00,63,3,1,2,312,Others
12741,2,406.07,2010-06-28 14:36:00,528,1,2,2,122,Others
12742,1,1201.52,2010-03-24 12:43:00,625,1,1,3,113,Others
12743,2,540.13,2011-07-28 16:21:00,133,3,2,2,322,Others
12744,11,25317.06,2011-10-19 11:18:00,51,4,5,5,455,Champions
12745,3,925.41,2010-08-10 10:14:00,486,1,3,3,133,Others
12746,1,254.55,2010-06-17 10:41:00,540,1,1,1,111,Others
12747,26,8898.48,2011-12-07 14:34:00,1,5,5,5,555,Champions
12748,336,53539.64,2011-12-09 12:20:00,0,5,5,5,555,Champions
12749,9,6897.36,2011-12-06 09:56:00,3,5,5,5,555,Champions
12750,1,275.88,2011-08-03 09:13:00,128,3,1,1,311,Others
12751,1,268.27,2010-09-21 12:49:00,444,1,1,1,111,Others
12752,1,4366.78,2011-09-19 13:32:00,80,3,1,5,315,Others
12753,6,21429.39,2011-11-17 10:52:00,22,4,4,5,445,Champions
12754,3,3010.74,2011-04-18 09:00:00,235,2,3,5,235,At Risk
12755,11,5236.259999999999,2011-03-04 12:42:00,280,2,5,5,255,At Risk
12756,1,112.07999999999998,2011-09-14 09:31:00,86,3,1,1,311,Others
12757,13,7834.650000000001,2011-11-24 12:30:00,15,5,5,5,555,Champions
12758,7,9903.24,2011-08-15 10:22:00,116,3,4,5,345,Loyal Customers
12759,8,5020.74,2011-10-18 14:49:00,51,4,4,5,445,Champions
12760,1,347.8,2010-09-10 08:50:00,455,1,1,2,112,Others
12761,2,782.95,2010-09-08 12:17:00,457,1,2,3,123,Others
12762,2,1898.52,2011-12-02 10:23:00,7,5,2,4,524,Potential Loyalists
12763,2,494.08,2011-07-24 14:12:00,137,3,2,2,322,Others
12764,1,1693.88,2011-01-27 10:19:00,316,2,1,4,214,At Risk
12765,6,1404.58,2010-08-24 13:51:00,471,1,4,4,144,At Risk
12766,9,8918.99,2011-12-06 08:46:00,3,5,5,5,555,Champions
12767,1,949.82,2010-11-29 09:38:00,375,2,1,3,213,Others
12768,1,168.69000000000003,2010-09-15 12:08:00,450,1,1,1,111,Others
12769,1,1143.6,2011-04-15 10:25:00,238,2,1,3,213,Others
12770,2,3246.45,2011-05-13 09:33:00,210,2,2,5,225,At Risk
12771,1,282.3,2010-08-11 11:51:00,485,1,1,1,111,Others
12772,1,892.47,2011-10-11 09:19:00,59,3,1,3,313,Others
12773,1,124.25,2010-05-24 17:30:00,563,1,1,1,111,Others
12774,1,98.7,2010-06-22 10:38:00,535,1,1,1,111,Others
12775,7,1686.12,2011-11-22 16:33:00,16,5,4,4,544,Champions
12776,1,55.5,2010-02-10 12:11:00,667,1,1,1,111,Others
12777,1,519.45,2010-09-08 11:35:00,457,1,1,2,112,Others
12778,9,1775.68,2011-11-20 11:30:00,19,4,5,4,454,Champions
12779,14,6474.11,2011-11-02 11:43:00,37,4,5,5,455,Champions
12780,1,337.4,2010-04-20 09:40:00,598,1,1,2,112,Others
12781,2,826.74,2011-10-07 10:37:00,63,3,2,3,323,Others
12782,11,4618.24,2011-12-05 09:16:00,4,5,5,5,555,Champions
12783,6,2225.91,2011-12-07 15:56:00,1,5,4,4,544,Champions
12784,3,1763.15,2011-11-30 15:38:00,8,5,3,4,534,Loyal Customers
12785,3,1100.4,2010-12-10 13:48:00,363,2,3,3,233,Others
12786,1,728.5,2010-04-09 12:12:00,609,1,1,3,113,Others
12787,4,862.18,2011-11-30 08:44:00,9,5,3,3,533,Loyal Customers
12788,4,444.9,2010-09-02 14:21:00,462,1,3,2,132,Others
12789,3,273.35,2011-10-05 13:34:00,64,3,3,1,331,Others
12790,2,591.85,2011-05-31 14:14:00,191,2,2,2,222,Others
12791,6,863.51,2010-12-01 11:27:00,373,2,4,3,243,Others
12792,2,827.01,2011-03-28 11:36:00,256,2,2,3,223,Others
12793,3,885.53,2011-01-09 12:12:00,334,2,3,3,233,Others
12794,2,860.41,2011-10-17 14:54:00,52,4,2,3,423,Potential Loyalists
12795,1,430.48,2011-11-21 10:27:00,18,5,1,2,512,Potential Loyalists
12796,1,381.0,2010-03-21 15:49:00,627,1,1,2,112,Others
12797,2,552.08,2010-12-09 10:55:00,365,2,2,2,222,Others
12798,4,8510.93,2011-11-29 15:52:00,9,5,3,5,535,Loyal Customers
12799,1,219.35,2010-06-28 15:57:00,528,1,1,1,111,Others
12800,3,584.25,2010-08-26 14:11:00,469,1,3,2,132,Others
12801,1,1071.82,2010-07-27 09:38:00,500,1,1,3,113,Others
12802,7,2416.42,2011-06-06 09:36:00,186,3,4,4,344,Loyal Customers
12803,1,1092.81,2010-11-11 14:57:00,392,2,1,3,213,Others
12804,2,325.37,2010-08-31 11:58:00,465,1,2,2,122,Others
12805,4,1434.95,2010-11-23 12:27:00,381,2,3,4,234,At Risk
12806,4,2878.96,2010-09-30 13:34:00,434,1,3,4,134,At Risk
12807,1,330.35,2010-11-21 14:21:00,382,2,1,2,212,Others
12808,5,776.7,2011-11-03 10:05:00,36,4,4,3,443,Loyal Customers
12809,3,1755.94,2011-06-15 10:51:00,177,3,3,4,334,Loyal Customers
12810,2,534.99,2010-06-23 10:53:00,534,1,2,2,122,Others
12811,5,1033.9,2011-03-24 09:42:00,260,2,4,3,243,Others
12812,1,229.64000000000001,2011-10-26 09:54:00,44,4,1,1,411,Potential Loyalists
12813,3,1687.8,2010-07-26 09:50:00,501,1,3,4,134,At Risk
12814,1,125.92,2011-08-30 12:11:00,101,3,1,1,311,Others
12815,2,1063.46,2011-07-15 10:21:00,147,3,2,3,323,Others
12816,2,572.2,2011-09-05 12:41:00,95,3,2,2,322,Others
12817,3,690.98,2011-03-03 16:28:00,280,2,3,3,233,Others
12818,1,1542.08,2011-03-23 12:06:00,261,2,1,4,214,At Risk
12819,1,540.52,2010-09-07 15:20:00,457,1,1,2,112,Others
12820,11,2689.52,2011-12-06 15:12:00,2,5,5,4,554,Champions
12821,2,220.8,2011-05-09 15:51:00,213,2,2,1,221,Others
12822,2,948.88,2011-09-30 10:04:00,70,3,2,3,323,Others
12823,18,6501.5,2011-09-26 07:35:00,74,3,5,5,355,Loyal Customers
12824,1,397.12,2011-10-11 12:49:00,59,3,1,2,312,Others
12825,2,518.63,2010-07-06 13:56:00,520,1,2,2,122,Others
12826,12,2800.75,2011-12-07 10:25:00,2,5,5,4,554,Champions
12827,3,430.15000000000003,2011-12-04 12:17:00,5,5,3,2,532,Others
12828,6,1018.71,2011-12-07 08:45:00,2,5,4,3,543,Loyal Customers
12829,3,385.3,2011-01-07 11:13:00,336,2,3,2,232,Others
12830,6,6814.64,2011-11-02 11:54:00,37,4,4,5,445,Champions
12831,3,451.11,2011-03-22 13:02:00,261,2,3,2,232,Others
12832,2,383.03,2011-11-07 13:30:00,31,4,2,2,422,Potential Loyalists
12833,1,417.38,2011-07-17 13:46:00,144,3,1,2,312,Others
12834,1,312.38,2011-03-02 09:49:00,282,2,1,2,212,Others
12835,41,5996.83,2010-10-08 10:59:00,427,1,5,5,155,At Risk
12836,15,6559.7300000000005,2011-10-11 15:10:00,58,4,5,5,455,Champions
12837,2,662.66,2011-06-19 16:07:00,172,3,2,3,323,Others
12838,10,2975.91,2011-11-06 12:20:00,33,4,5,5,455,Champions
12839,26,9669.12,2011-12-07 12:33:00,2,5,5,5,555,Champions
12840,7,4041.97,2011-07-19 09:29:00,143,3,4,5,345,Loyal Customers
12841,40,6958.2,2011-12-05 11:13:00,4,5,5,5,555,Champions
12842,4,1917.99,2011-09-30 15:33:00,69,3,3,4,334,Loyal Customers
12843,30,6583.36,2011-10-05 12:09:00,65,3,5,5,355,Loyal Customers
12844,4,648.6,2011-11-10 13:31:00,28,4,3,3,433,Loyal Customers
12845,4,354.09,2011-03-17 13:34:00,266,2,3,2,232,Others
12846,1,15.58,2010-01-26 16:29:00,681,1,1,1,111,Others
12847,2,1609.0,2011-11-17 13:16:00,21,4,2,4,424,Potential Loyalists
12848,1,208.0,2010-02-02 12:45:00,675,1,1,1,111,Others
12849,6,3042.47,2011-11-08 13:41:00,30,4,4,5,445,Champions
12850,1,330.0,2010-09-20 12:26:00,445,1,1,2,112,Others
12851,2,280.76,2011-09-04 12:41:00,96,3,2,1,321,Others
12852,1,311.55,2011-02-18 08:47:00,294,2,1,2,212,Others
12853,11,3907.5,2011-07-28 11:29:00,134,3,5,5,355,Loyal Customers
12854,7,2970.9700000000003,2011-09-22 12:15:00,78,3,4,5,345,Loyal Customers
12855,4,612.84,2010-12-02 09:37:00,372,2,3,3,233,Others
12856,6,2170.78,2011-12-02 10:52:00,7,5,4,4,544,Champions
12857,6,3688.0,2011-05-13 10:20:00,210,2,4,5,245,At Risk
12858,1,147.27,2010-11-21 12:55:00,382,2,1,1,211,Others
12859,1,575.1,2010-09-07 12:20:00,458,1,1,2,112,Others
12860,1,54.22,2010-01-15 15:22:00,692,1,1,1,111,Others
12861,1,68.25,2010-03-30 11:39:00,619,1,1,1,111,Others
12862,2,984.62,2010-10-10 11:47:00,425,1,2,3,123,Others
12863,6,2792.5499999999997,2011-10-18 14:15:00,51,4,4,4,444,Champions
12864,2,299.57,2011-07-24 13:03:00,137,3,2,2,322,Others
12865,4,3323.47,2011-11-13 14:31:00,25,4,3,5,435,Loyal Customers
12866,3,1227.35,2011-03-01 14:11:00,282,2,3,4,234,At Risk
12867,13,7829.26,2011-11-13 15:30:00,25,4,5,5,455,Champions
12868,8,2043.76,2011-06-07 10:42:00,185,3,4,4,344,Loyal Customers
12869,1,337.66999999999996,2010-01-27 12:10:00,681,1,1,2,112,Others
12870,3,1676.95,2010-11-29 13:42:00,374,2,3,4,234,At Risk
12871,3,744.02,2011-09-16 15:07:00,83,3,3,3,333,Loyal Customers
12872,12,3283.96,2011-01-17 10:52:00,326,2,5,5,255,At Risk
12873,3,2027.3,2011-03-02 14:58:00,281,2,3,4,234,At Risk
12874,2,948.42,2010-11-19 15:23:00,384,2,2,3,223,Others
12875,5,1356.99,2011-07-19 15:30:00,142,3,4,4,344,Loyal Customers
12876,4,4081.79,2011-10-13 12:26:00,57,4,3,5,435,Loyal Customers
12877,20,2942.14,2011-12-06 10:30:00,3,5,5,5,555,Champions
12878,2,854.99,2011-04-17 13:07:00,235,2,2,3,223,Others
12879,3,573.22,2011-10-26 12:24:00,44,4,3,2,432,Others
12880,2,640.13,2010-11-23 10:50:00,381,2,2,3,223,Others
12881,1,298.0,2011-03-09 11:44:00,275,2,1,2,212,Others
12882,2,1463.04,2011-11-30 16:18:00,8,5,2,4,524,Potential Loyalists
12883,4,703.47,2011-11-15 09:32:00,24,4,3,3,433,Loyal Customers
12884,1,309.05,2011-09-12 13:10:00,87,3,1,2,312,Others
12885,3,1175.22,2011-10-07 13:40:00,62,3,3,3,333,Loyal Customers
12886,2,1378.4,2011-10-03 10:09:00,67,3,2,4,324,Others
12887,1,222.4,2010-11-21 11:18:00,383,2,1,1,211,Others
12888,2,354.12,2011-05-09 16:02:00,213,2,2,2,222,Others
12889,4,385.46000000000004,2010-11-23 16:08:00,380,2,3,2,232,Others
12890,2,706.02,2011-11-15 17:26:00,23,4,2,3,423,Potential Loyalists
12891,11,840.5,2011-06-07 12:31:00,185,3,5,3,353,Loyal Customers
12892,1,263.38,2010-11-08 09:51:00,396,2,1,1,211,Others
12893,1,176.55,2011-11-09 12:34:00,30,4,1,1,411,Potential Loyalists
12894,1,157.35,2010-05-13 14:47:00,574,1,1,1,111,Others
12895,2,372.8,2011-10-28 13:51:00,41,4,2,2,422,Potential Loyalists
12897,4,514.25,2011-05-19 12:13:00,204,2,3,2,232,Others
12898,2,296.21000000000004,2010-09-02 08:08:00,463,1,2,2,122,Others
12899,1,366.4,2010-10-22 09:53:00,413,1,1,2,112,Others
12900,1,340.33,2010-10-13 15:17:00,421,1,1,2,112,Others
12901,28,17654.54,2011-12-01 10:07:00,8,5,5,5,555,Champions
12902,1,138.68,2011-03-20 12:06:00,264,2,1,1,211,Others
12903,1,833.53,2010-10-07 12:39:00,428,1,1,3,113,Others
12904,2,496.06,2011-11-21 14:34:00,17,5,2,2,522,Potential Loyalists
12905,2,1018.42,2010-05-12 10:05:00,576,1,2,3,123,Others
12906,5,2919.81,2011-11-28 09:55:00,11,5,4,5,545,Champions
12907,2,508.91,2010-11-09 12:08:00,395,2,2,2,222,Others
12908,5,1776.0,2011-06-16 15:39:00,175,3,4,4,344,Loyal Customers
12909,8,3103.19,2011-10-31 12:43:00,39,4,4,5,445,Champions
12910,13,5796.52,2011-11-16 14:28:00,22,4,5,5,455,Champions
12911,1,1651.72,2010-06-06 12:13:00,551,1,1,4,114,At Risk
12912,5,1662.3,2011-12-07 08:55:00,2,5,4,4,544,Champions
12913,13,6283.24,2011-12-05 12:11:00,4,5,5,5,555,Champions
12914,1,223.98,2010-11-04 12:28:00,400,2,1,1,211,Others
12915,4,975.1,2011-07-14 11:34:00,148,3,3,3,333,Loyal Customers
12916,7,4479.73,2011-07-24 10:35:00,138,3,4,5,345,Loyal Customers
12917,6,4359.2,2011-08-03 16:42:00,127,3,4,5,345,Loyal Customers
12918,1,10953.5,2010-03-23 15:22:00,625,1,1,5,115,At Risk
12919,6,1335.19,2011-12-01 13:47:00,7,5,4,4,544,Champions
12920,4,486.64,2011-11-22 15:05:00,16,5,3,2,532,Others
12921,74,35233.24,2011-11-30 16:22:00,8,5,5,5,555,Champions
12922,1,405.38,2011-07-01 15:35:00,160,3,1,2,312,Others
12923,3,770.42,2011-10-06 16:20:00,63,3,3,3,333,Loyal Customers
12924,12,2469.4,2011-09-12 13:55:00,87,3,5,4,354,Loyal Customers
12925,3,729.3299999999999,2011-12-05 11:11:00,4,5,3,3,533,Loyal Customers
12926,4,1523.97,2010-10-24 15:57:00,410,1,3,4,134,At Risk
12927,1,197.31,2010-11-10 10:02:00,394,2,1,1,211,Others
12928,12,4304.89,2011-11-04 14:24:00,34,4,5,5,455,Champions
12929,1,117.85,2011-02-01 12:08:00,311,2,1,1,211,Others
12930,2,415.8,2011-09-22 15:18:00,77,3,2,2,322,Others
12931,57,92347.34,2011-11-18 12:39:00,21,4,5,5,455,Champions
12932,8,1698.56,2010-06-18 14:22:00,538,1,4,4,144,At Risk
12933,8,1636.6299999999999,2011-11-15 16:38:00,23,4,4,4,444,Champions
12934,1,181.65,2009-12-03 10:51:00,736,1,1,1,111,Others
12935,15,4243.86,2011-12-07 17:25:00,1,5,5,5,555,Champions
12936,4,1063.9,2011-11-22 17:32:00,16,5,3,3,533,Loyal Customers
12937,9,3097.61,2011-11-24 15:05:00,14,5,5,5,555,Champions
12938,1,114.14,2011-11-14 11:21:00,25,4,1,1,411,Potential Loyalists
12939,20,25264.8,2011-10-06 14:33:00,63,3,5,5,355,Loyal Customers
12940,2,899.69,2011-10-16 12:09:00,54,4,2,3,423,Potential Loyalists
12941,1,377.49,2009-12-15 13:12:00,723,1,1,2,112,Others
12942,3,675.6,2011-07-31 14:39:00,130,3,3,3,333,Loyal Customers
12943,2,496.5,2010-05-30 13:52:00,557,1,2,2,122,Others
12944,2,604.51,2011-11-04 11:04:00,35,4,2,2,422,Potential Loyalists
12945,2,900.11,2011-02-24 14:15:00,287,2,2,3,223,Others
12946,1,324.45,2010-09-29 10:14:00,436,1,1,2,112,Others
12947,6,1603.99,2011-07-19 10:06:00,143,3,4,4,344,Loyal Customers
12948,9,2317.43,2011-11-23 17:10:00,15,5,5,4,554,Champions
12949,22,15526.7,2011-11-09 11:25:00,30,4,5,5,455,Champions
12950,3,1843.0,2011-12-07 13:17:00,1,5,3,4,534,Loyal Customers
12951,15,3213.7200000000003,2011-12-01 12:14:00,8,5,5,5,555,Champions
12952,4,1387.79,2011-12-04 10:35:00,5,5,3,4,534,Loyal Customers
12953,2,828.8100000000001,2011-11-30 09:24:00,9,5,2,3,523,Potential Loyalists
12954,1,162.45,2010-03-11 10:16:00,638,1,1,1,111,Others
12955,11,4757.16,2011-12-08 16:29:00,0,5,5,5,555,Champions
12956,4,521.89,2011-02-06 16:08:00,305,2,3,2,232,Others
12957,13,8706.97,2011-11-30 09:53:00,9,5,5,5,555,Champions
12958,2,467.34,2010-11-04 16:16:00,399,2,2,2,222,Others
12959,1,150.95,2010-08-12 17:20:00,483,1,1,1,111,Others
12960,4,1322.07,2010-10-22 09:31:00,413,1,3,4,134,At Risk
12961,1,211.99,2010-11-25 16:44:00,378,2,1,1,211,Others
12962,2,266.39,2011-12-02 15:55:00,6,5,2,1,521,Potential Loyalists
12963,12,3235.79,2011-12-01 12:55:00,7,5,5,5,555,Champions
12964,1,132.24,2010-09-28 17:47:00,436,1,1,1,111,Others
12965,1,769.8100000000001,2011-09-11 15:31:00,88,3,1,3,313,Others
12966,1,160.18,2011-11-30 12:38:00,9,5,1,1,511,Potential Loyalists
12967,3,2938.52,2010-12-16 19:10:00,357,2,3,5,235,At Risk
12968,1,135.95,2011-08-19 15:44:00,111,3,1,1,311,Others
12969,1,122.45,2010-04-16 10:50:00,602,1,1,1,111,Others
12970,10,1453.6,2011-12-02 14:30:00,6,5,5,4,554,Champions
12971,116,15704.6,2011-12-06 12:20:00,3,5,5,5,555,Champions
12972,4,1161.2,2010-10-22 08:41:00,413,1,3,3,133,Others
12973,1,385.55,2010-10-22 10:14:00,413,1,1,2,112,Others
12974,2,408.95,2011-05-26 09:33:00,197,2,2,2,222,Others
12975,6,2100.09,2010-09-29 09:46:00,436,1,4,4,144,At Risk
12976,8,3156.38,2011-05-12 09:55:00,211,2,4,5,245,At Risk
12977,4,513.88,2011-07-06 16:40:00,155,3,3,2,332,Others
12978,5,2502.82,2010-11-19 14:29:00,384,2,4,4,244,At Risk
12979,1,517.7,2009-12-10 15:45:00,728,1,1,2,112,Others
12980,21,16245.78,2011-07-05 09:34:00,157,3,5,5,355,Loyal Customers
12981,2,372.21999999999997,2011-11-10 12:00:00,29,4,2,2,422,Potential Loyalists
12982,8,2744.81,2011-04-11 11:51:00,242,2,4,4,244,At Risk
12983,1,490.08000000000004,2010-04-20 12:58:00,597,1,1,2,112,Others
12984,1,97.5,2011-11-21 12:37:00,18,5,1,1,511,Potential Loyalists
12985,2,1239.38,2011-12-09 10:46:00,0,5,2,4,524,Potential Loyalists
12986,10,2729.84,2010-10-07 11:57:00,428,1,5,4,154,At Risk
12987,5,1312.21,2011-09-27 12:03:00,73,3,4,4,344,Loyal Customers
12988,1,505.82,2011-02-20 14:31:00,291,2,1,2,212,Others
12989,33,13551.75,2011-12-06 15:28:00,2,5,5,5,555,Champions
12990,7,955.5,2011-11-08 13:01:00,30,4,4,3,443,Loyal Customers
12991,3,764.82,2011-11-16 15:34:00,22,4,3,3,433,Loyal Customers
12992,1,93.35000000000001,2009-12-14 16:46:00,724,1,1,1,111,Others
12993,8,1259.6299999999999,2011-11-16 15:49:00,22,4,4,4,444,Champions
12994,3,974.4200000000001,2011-12-05 15:43:00,3,5,3,3,533,Loyal Customers
12995,1,211.32,2011-09-15 15:44:00,84,3,1,1,311,Others
12996,1,355.5,2010-11-29 09:27:00,375,2,1,2,212,Others
12997,8,2110.91,2011-11-17 15:47:00,21,4,4,4,444,Champions
12998,3,920.08,2010-08-04 08:05:00,492,1,3,3,133,Others
12999,3,455.88,2011-05-27 13:24:00,195,2,3,2,232,Others
13000,4,1032.5,2011-08-25 10:43:00,106,3,3,3,333,Loyal Customers
13001,33,24042.65,2011-12-05 14:51:00,3,5,5,5,555,Champions
13002,3,414.13,2011-01-25 15:18:00,317,2,3,2,232,Others
13003,3,149.05,2011-08-26 10:50:00,105,3,3,1,331,Others
13004,36,11650.85,2011-11-28 11:27:00,11,5,5,5,555,Champions
13005,4,999.68,2011-06-19 10:53:00,173,3,3,3,333,Loyal Customers
13006,1,81.57,2011-10-14 13:49:00,55,4,1,1,411,Potential Loyalists
13007,1,175.25,2010-05-09 10:38:00,579,1,1,1,111,Others
13008,3,612.13,2011-01-20 14:24:00,322,2,3,3,233,Others
13009,1,234.0,2010-02-05 12:22:00,672,1,1,1,111,Others
13010,2,330.12,2010-11-30 15:09:00,373,2,2,2,222,Others
13011,1,50.550000000000004,2010-12-02 17:22:00,371,2,1,1,211,Others
13012,11,2957.83,2011-11-30 13:05:00,8,5,5,5,555,Champions
13013,29,11097.43,2011-12-08 15:01:00,0,5,5,5,555,Champions
13014,11,5381.08,2011-11-29 12:27:00,10,5,5,5,555,Champions
13015,11,6579.78,2011-10-17 13:19:00,52,4,5,5,455,Champions
13016,3,789.89,2011-09-27 14:08:00,72,3,3,3,333,Loyal Customers
13017,1,204.0,2011-12-02 15:53:00,6,5,1,1,511,Potential Loyalists
13018,35,9763.16,2011-11-23 13:28:00,15,5,5,5,555,Champions
13019,6,1229.95,2010-11-25 14:56:00,378,2,4,4,244,At Risk
13020,2,618.96,2010-05-26 11:12:00,562,1,2,3,123,Others
13021,17,4887.24,2011-12-05 16:37:00,3,5,5,5,555,Champions
13022,1,65.3,2010-10-06 10:50:00,429,1,1,1,111,Others
13023,3,1449.03,2011-10-06 16:27:00,63,3,3,4,334,Loyal Customers
13024,2,555.87,2010-08-26 09:42:00,470,1,2,2,122,Others
13025,1,323.39,2009-12-08 10:02:00,731,1,1,2,112,Others
13026,9,1733.08,2011-12-08 16:58:00,0,5,5,4,554,Champions
13027,19,17239.2,2011-08-18 09:39:00,113,3,5,5,355,Loyal Customers
13028,2,661.3199999999999,2011-11-17 11:10:00,22,4,2,3,423,Potential Loyalists
13029,5,1927.3,2011-11-09 09:13:00,30,4,4,4,444,Champions
13030,2,752.4399999999999,2011-11-28 14:30:00,10,5,2,3,523,Potential Loyalists
13031,5,3292.84,2010-10-28 15:34:00,406,2,4,5,245,At Risk
13032,9,2815.96,2011-10-18 15:54:00,51,4,5,4,454,Champions
13033,2,220.55,2010-12-17 14:23:00,356,2,2,1,221,Others
13034,3,756.82,2011-10-16 12:21:00,54,4,3,3,433,Loyal Customers
13035,3,1364.2,2011-09-27 08:57:00,73,3,3,4,334,Loyal Customers
13036,1,307.1,2010-01-24 11:35:00,684,1,1,2,112,Others
13037,12,3914.9500000000003,2011-07-24 15:46:00,137,3,5,5,355,Loyal Customers
13038,3,908.46,2011-09-20 14:37:00,79,3,3,3,333,Loyal Customers
13039,4,1010.73,2010-05-04 16:45:00,583,1,3,3,133,Others
13040,2,676.99,2011-12-01 10:38:00,8,5,2,3,523,Potential Loyalists
13041,4,799.13,2010-09-15 11:44:00,450,1,3,3,133,Others
13042,3,1488.59,2010-04-20 13:43:00,597,1,3,4,134,At Risk
13043,1,516.42,2011-03-11 14:52:00,272,2,1,2,212,Others
13044,11,4848.05,2011-02-21 15:20:00,290,2,5,5,255,At Risk
13045,3,808.92,2011-09-01 15:04:00,98,3,3,3,333,Loyal Customers
13046,3,949.25,2011-11-09 08:36:00,30,4,3,3,433,Loyal Customers
13047,24,8428.53,2011-11-08 12:06:00,31,4,5,5,455,Champions
13048,9,4049.13,2011-11-25 13:23:00,13,5,5,5,555,Champions
13049,4,1408.24,2011-10-06 15:31:00,63,3,3,4,334,Loyal Customers
13050,35,11986.52,2011-11-25 09:18:00,14,5,5,5,555,Champions
13051,2,155.8,2010-05-10 09:14:00,578,1,2,1,121,Others
13052,7,3119.33,2011-05-11 14:12:00,211,2,4,5,245,At Risk
13053,1,127.65,2010-03-28 11:28:00,621,1,1,1,111,Others
13055,4,2321.11,2011-09-22 14:26:00,77,3,3,4,334,Loyal Customers
13056,1,209.48,2010-06-06 14:10:00,550,1,1,1,111,Others
13057,3,709.59,2010-06-27 15:44:00,529,1,3,3,133,Others
13058,3,271.40000000000003,2011-11-15 12:43:00,24,4,3,1,431,Others
13059,10,2291.77,2011-04-04 10:40:00,249,2,5,4,254,At Risk
13060,1,307.53,2011-03-31 11:37:00,253,2,1,2,212,Others
13061,1,248.61,2011-09-28 16:04:00,71,3,1,1,311,Others
13062,1,346.98,2011-06-01 15:12:00,190,2,1,2,212,Others
13063,1,188.4,2010-08-16 12:27:00,480,1,1,1,111,Others
13064,6,1666.8400000000001,2011-11-27 12:31:00,12,5,4,4,544,Champions
13065,5,1055.05,2010-12-01 16:52:00,372,2,4,3,243,Others
13066,2,470.8,2011-11-15 12:57:00,23,4,2,2,422,Potential Loyalists
13067,3,508.51,2011-09-18 13:38:00,81,3,3,2,332,Others
13068,2,344.0,2011-11-29 15:00:00,9,5,2,2,522,Potential Loyalists
13069,38,9284.45,2011-12-09 08:39:00,0,5,5,5,555,Champions
13070,4,751.7,2011-05-31 13:45:00,191,2,3,3,233,Others
13071,1,129.22,2010-04-06 13:37:00,611,1,1,1,111,Others
13072,1,177.15,2011-03-18 08:12:00,266,2,1,1,211,Others
13073,2,418.08,2010-10-24 14:06:00,410,1,2,2,122,Others
13074,4,1378.74,2010-07-16 16:53:00,510,1,3,4,134,At Risk
13075,1,919.61,2011-08-02 10:19:00,129,3,1,3,313,Others
13076,1,135.4,2010-09-08 10:27:00,457,1,1,1,111,Others
13077,11,2740.65,2011-12-08 19:24:00,0,5,5,4,554,Champions
13078,57,29018.06,2011-12-06 15:36:00,2,5,5,5,555,Champions
13079,6,419.18,2011-12-05 16:53:00,3,5,4,2,542,Others
13080,4,280.73,2011-06-13 14:59:00,178,3,3,1,331,Others
13081,28,56838.37,2011-11-28 10:54:00,11,5,5,5,555,Champions
13082,21,7335.75,2011-08-05 16:16:00,125,3,5,5,355,Loyal Customers
13083,3,395.43,2011-12-05 15:01:00,3,5,3,2,532,Others
13084,1,122.39999999999999,2010-08-05 08:49:00,491,1,1,1,111,Others
